2026-01-07 15:10:04,689 INFO [Kafka] Connected to redpanda:9092, topic=stock_prices
2026-01-07 15:10:04,691 INFO Starting Yahoo async fetcher for: ['AAPL', 'GOOG', 'AMZN', 'MSFT', 'TSLA', 'META', 'NFLX']
2026-01-07 15:10:04,692 INFO <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=redpanda:9092 <connecting> [IPv4 ('172.18.0.3', 9092)]>: connecting to redpanda:9092 [('172.18.0.3', 9092) IPv4]
2026-01-07 15:10:04,698 INFO <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=redpanda:9092 <connected> [IPv4 ('172.18.0.3', 9092)]>: Connection complete.
2026-01-07 15:10:04,710 INFO Starting Yahoo async sender.
2026-01-07 15:10:07,960 INFO <BrokerConnection client_id=kafka-python-producer-1, node_id=0 host=redpanda:9092 <connecting> [IPv4 ('172.18.0.3', 9092)]>: connecting to redpanda:9092 [('172.18.0.3', 9092) IPv4]
2026-01-07 15:10:07,964 INFO <BrokerConnection client_id=kafka-python-producer-1, node_id=0 host=redpanda:9092 <connected> [IPv4 ('172.18.0.3', 9092)]>: Connection complete.
2026-01-07 15:10:07,970 INFO <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=redpanda:9092 <connected> [IPv4 ('172.18.0.3', 9092)]>: Closing connection. 
2026-01-07 15:10:07,985 INFO [KAFKA PUSH] record = {'symbol': 'AAPL', 'currency': 'USD', 'exchange': 'NMS', 'price': 261.4016, 'open': 263.27, 'high': 263.68, 'low': 261.21, 'volume': 7853403, 'market_cap': 3879301808128, 'timestamp': 1767798606}
2026-01-07 15:11:05,627 INFO [KAFKA PUSH] record = {'symbol': 'META', 'currency': 'USD', 'exchange': 'NMS', 'price': 647.705, 'open': 655.78, 'high': 659.15, 'low': 646.26, 'volume': 2426053, 'market_cap': 1632533217280, 'timestamp': 1767798664}
2026-01-07 15:11:05,632 INFO [KAFKA PUSH] record = {'symbol': 'NFLX', 'currency': 'USD', 'exchange': 'NMS', 'price': 90.609, 'open': 91.59, 'high': 92.419, 'low': 90.56, 'volume': 7680745, 'market_cap': 383939641344, 'timestamp': 1767798664}
2026-01-07 15:11:10,456 INFO [KAFKA PUSH] record = {'symbol': 'AAPL', 'currency': 'USD', 'exchange': 'NMS', 'price': 261.69, 'open': 263.27, 'high': 263.68, 'low': 261.21, 'volume': 7991392, 'market_cap': 3883581571072, 'timestamp': 1767798669}
2026-01-07 15:11:10,482 INFO [KAFKA PUSH] record = {'symbol': 'GOOG', 'currency': 'USD', 'exchange': 'NMS', 'price': 320.32, 'open': 314.501, 'high': 322.55, 'low': 314.5, 'volume': 5040073, 'market_cap': 3866849705984, 'timestamp': 1767798668}
2026-01-07 15:11:10,494 INFO [KAFKA PUSH] record = {'symbol': 'AMZN', 'currency': 'USD', 'exchange': 'NMS', 'price': 243.48, 'open': 239.61, 'high': 243.74, 'low': 239.52, 'volume': 9295368, 'market_cap': 2602853728256, 'timestamp': 1767798669}
2026-01-07 15:11:10,507 INFO [KAFKA PUSH] record = {'symbol': 'MSFT', 'currency': 'USD', 'exchange': 'NMS', 'price': 483.585, 'open': 479.56, 'high': 485.12, 'low': 477.95, 'volume': 4253916, 'market_cap': 3594567548928, 'timestamp': 1767798668}
2026-01-07 15:11:10,531 INFO [KAFKA PUSH] record = {'symbol': 'TSLA', 'currency': 'USD', 'exchange': 'NMS', 'price': 434.52, 'open': 435.885, 'high': 438.13, 'low': 431.6, 'volume': 14340439, 'market_cap': 1445262655488, 'timestamp': 1767798669}
2026-01-07 15:11:10,556 INFO [KAFKA PUSH] record = {'symbol': 'META', 'currency': 'USD', 'exchange': 'NMS', 'price': 647.7601, 'open': 655.78, 'high': 659.15, 'low': 646.26, 'volume': 2431151, 'market_cap': 1632697188352, 'timestamp': 1767798669}
2026-01-07 15:11:10,580 INFO [KAFKA PUSH] record = {'symbol': 'NFLX', 'currency': 'USD', 'exchange': 'NMS', 'price': 90.6, 'open': 91.59, 'high': 92.419, 'low': 90.56, 'volume': 7684901, 'market_cap': 383880298496, 'timestamp': 1767798669}
2026-01-07 15:11:15,286 INFO [KAFKA PUSH] record = {'symbol': 'AAPL', 'currency': 'USD', 'exchange': 'NMS', 'price': 261.71, 'open': 263.27, 'high': 263.68, 'low': 261.21, 'volume': 8004458, 'market_cap': 3883878318080, 'timestamp': 1767798674}
2026-01-07 15:11:15,309 INFO [KAFKA PUSH] record = {'symbol': 'GOOG', 'currency': 'USD', 'exchange': 'NMS', 'price': 320.34, 'open': 314.501, 'high': 322.55, 'low': 314.5, 'volume': 5044289, 'market_cap': 3867091140608, 'timestamp': 1767798674}
2026-01-07 15:11:15,312 INFO [KAFKA PUSH] record = {'symbol': 'AMZN', 'currency': 'USD', 'exchange': 'NMS', 'price': 243.46, 'open': 239.61, 'high': 243.74, 'low': 239.52, 'volume': 9304583, 'market_cap': 2602800513024, 'timestamp': 1767798674}
2026-01-07 15:11:15,321 INFO [KAFKA PUSH] record = {'symbol': 'MSFT', 'currency': 'USD', 'exchange': 'NMS', 'price': 483.525, 'open': 479.56, 'high': 485.12, 'low': 477.95, 'volume': 4256475, 'market_cap': 3594344726528, 'timestamp': 1767798673}
2026-01-07 15:11:15,328 INFO [KAFKA PUSH] record = {'symbol': 'TSLA', 'currency': 'USD', 'exchange': 'NMS', 'price': 434.365, 'open': 435.885, 'high': 438.13, 'low': 431.6, 'volume': 14359696, 'market_cap': 1444486447104, 'timestamp': 1767798674}
2026-01-07 15:11:15,340 INFO [KAFKA PUSH] record = {'symbol': 'META', 'currency': 'USD', 'exchange': 'NMS', 'price': 647.84, 'open': 655.78, 'high': 659.15, 'low': 646.26, 'volume': 2438261, 'market_cap': 1632898646016, 'timestamp': 1767798674}
2026-01-07 15:11:15,347 INFO [KAFKA PUSH] record = {'symbol': 'NFLX', 'currency': 'USD', 'exchange': 'NMS', 'price': 90.595, 'open': 91.59, 'high': 92.419, 'low': 90.56, 'volume': 7692688, 'market_cap': 383859097600, 'timestamp': 1767798674}
2026-01-07 15:11:20,441 INFO [KAFKA PUSH] record = {'symbol': 'AAPL', 'currency': 'USD', 'exchange': 'NMS', 'price': 261.68, 'open': 263.27, 'high': 263.68, 'low': 261.21, 'volume': 8014570, 'market_cap': 3883432935424, 'timestamp': 1767798678}
2026-01-07 15:11:20,452 INFO [KAFKA PUSH] record = {'symbol': 'GOOG', 'currency': 'USD', 'exchange': 'NMS', 'price': 320.29, 'open': 314.501, 'high': 322.55, 'low': 314.5, 'volume': 5046445, 'market_cap': 3866487685120, 'timestamp': 1767798676}
2026-01-07 15:11:20,459 INFO [KAFKA PUSH] record = {'symbol': 'AMZN', 'currency': 'USD', 'exchange': 'NMS', 'price': 243.42, 'open': 239.61, 'high': 243.74, 'low': 239.52, 'volume': 9313742, 'market_cap': 2602426171392, 'timestamp': 1767798679}
2026-01-07 15:11:20,478 INFO [KAFKA PUSH] record = {'symbol': 'MSFT', 'currency': 'USD', 'exchange': 'NMS', 'price': 483.51, 'open': 479.56, 'high': 485.12, 'low': 477.95, 'volume': 4259911, 'market_cap': 3594010230784, 'timestamp': 1767798679}
2026-01-07 15:11:20,491 INFO [KAFKA PUSH] record = {'symbol': 'TSLA', 'currency': 'USD', 'exchange': 'NMS', 'price': 434.25, 'open': 435.885, 'high': 438.13, 'low': 431.6, 'volume': 14379790, 'market_cap': 1444320116736, 'timestamp': 1767798679}
2026-01-07 15:11:20,498 INFO [KAFKA PUSH] record = {'symbol': 'META', 'currency': 'USD', 'exchange': 'NMS', 'price': 647.31, 'open': 655.78, 'high': 659.15, 'low': 646.26, 'volume': 2449533, 'market_cap': 1631764348928, 'timestamp': 1767798679}
2026-01-07 15:11:20,512 INFO [KAFKA PUSH] record = {'symbol': 'NFLX', 'currency': 'USD', 'exchange': 'NMS', 'price': 90.6, 'open': 91.59, 'high': 92.419, 'low': 90.56, 'volume': 7697567, 'market_cap': 383901466624, 'timestamp': 1767798679}
2026-01-07 15:11:25,457 INFO [KAFKA PUSH] record = {'symbol': 'AAPL', 'currency': 'USD', 'exchange': 'NMS', 'price': 261.64, 'open': 263.27, 'high': 263.68, 'low': 261.21, 'volume': 8046556, 'market_cap': 3882839703552, 'timestamp': 1767798684}
2026-01-07 15:11:25,463 INFO [KAFKA PUSH] record = {'symbol': 'GOOG', 'currency': 'USD', 'exchange': 'NMS', 'price': 320.355, 'open': 314.501, 'high': 322.55, 'low': 314.5, 'volume': 5048179, 'market_cap': 3867272282112, 'timestamp': 1767798683}
2026-01-07 15:11:25,464 INFO [KAFKA PUSH] record = {'symbol': 'AMZN', 'currency': 'USD', 'exchange': 'NMS', 'price': 243.455, 'open': 239.61, 'high': 243.74, 'low': 239.52, 'volume': 9318085, 'market_cap': 2602586603520, 'timestamp': 1767798684}
2026-01-07 15:11:25,478 INFO [KAFKA PUSH] record = {'symbol': 'MSFT', 'currency': 'USD', 'exchange': 'NMS', 'price': 483.365, 'open': 479.56, 'high': 485.12, 'low': 477.95, 'volume': 4266554, 'market_cap': 3592932294656, 'timestamp': 1767798683}
2026-01-07 15:11:25,479 INFO [KAFKA PUSH] record = {'symbol': 'TSLA', 'currency': 'USD', 'exchange': 'NMS', 'price': 434.186, 'open': 435.885, 'high': 438.13, 'low': 431.6, 'volume': 14393117, 'market_cap': 1444024156160, 'timestamp': 1767798683}
2026-01-07 15:11:25,491 INFO [KAFKA PUSH] record = {'symbol': 'META', 'currency': 'USD', 'exchange': 'NMS', 'price': 647.4301, 'open': 655.78, 'high': 659.15, 'low': 646.26, 'volume': 2454703, 'market_cap': 1632268582912, 'timestamp': 1767798684}
2026-01-07 15:11:25,499 INFO [KAFKA PUSH] record = {'symbol': 'NFLX', 'currency': 'USD', 'exchange': 'NMS', 'price': 90.635, 'open': 91.59, 'high': 92.419, 'low': 90.56, 'volume': 7703072, 'market_cap': 384049807360, 'timestamp': 1767798684}
2026-01-07 15:11:30,521 INFO [KAFKA PUSH] record = {'symbol': 'AAPL', 'currency': 'USD', 'exchange': 'NMS', 'price': 261.6, 'open': 263.27, 'high': 263.68, 'low': 261.21, 'volume': 8049193, 'market_cap': 3882839703552, 'timestamp': 1767798689}
2026-01-07 15:11:30,525 INFO [KAFKA PUSH] record = {'symbol': 'GOOG', 'currency': 'USD', 'exchange': 'NMS', 'price': 320.3601, 'open': 314.501, 'high': 322.55, 'low': 314.5, 'volume': 5050390, 'market_cap': 3868057141248, 'timestamp': 1767798686}
2026-01-07 15:11:30,537 INFO [KAFKA PUSH] record = {'symbol': 'AMZN', 'currency': 'USD', 'exchange': 'NMS', 'price': 243.48, 'open': 239.61, 'high': 243.74, 'low': 239.52, 'volume': 9331127, 'market_cap': 2602853728256, 'timestamp': 1767798689}
2026-01-07 15:11:30,540 INFO [KAFKA PUSH] record = {'symbol': 'MSFT', 'currency': 'USD', 'exchange': 'NMS', 'price': 483.38, 'open': 479.56, 'high': 485.12, 'low': 477.95, 'volume': 4271081, 'market_cap': 3593043968000, 'timestamp': 1767798689}
2026-01-07 15:11:30,552 INFO [KAFKA PUSH] record = {'symbol': 'TSLA', 'currency': 'USD', 'exchange': 'NMS', 'price': 434.365, 'open': 435.885, 'high': 438.13, 'low': 431.6, 'volume': 14399722, 'market_cap': 1444802330624, 'timestamp': 1767798689}
2026-01-07 15:11:30,558 INFO [KAFKA PUSH] record = {'symbol': 'META', 'currency': 'USD', 'exchange': 'NMS', 'price': 647.63, 'open': 655.78, 'high': 659.15, 'low': 646.26, 'volume': 2457639, 'market_cap': 1632369377280, 'timestamp': 1767798689}
2026-01-07 15:11:30,562 INFO [KAFKA PUSH] record = {'symbol': 'NFLX', 'currency': 'USD', 'exchange': 'NMS', 'price': 90.655, 'open': 91.59, 'high': 92.419, 'low': 90.56, 'volume': 7709359, 'market_cap': 384124813312, 'timestamp': 1767798689}
2026-01-07 15:11:35,351 INFO [KAFKA PUSH] record = {'symbol': 'AAPL', 'currency': 'USD', 'exchange': 'NMS', 'price': 261.67, 'open': 263.27, 'high': 263.68, 'low': 261.21, 'volume': 8064396, 'market_cap': 3883284824064, 'timestamp': 1767798694}
2026-01-07 15:11:35,362 INFO [KAFKA PUSH] record = {'symbol': 'GOOG', 'currency': 'USD', 'exchange': 'NMS', 'price': 320.4, 'open': 314.501, 'high': 322.55, 'low': 314.5, 'volume': 5051867, 'market_cap': 3867936292864, 'timestamp': 1767798693}
2026-01-07 15:11:35,378 INFO [KAFKA PUSH] record = {'symbol': 'AMZN', 'currency': 'USD', 'exchange': 'NMS', 'price': 243.47, 'open': 239.61, 'high': 243.74, 'low': 239.52, 'volume': 9343413, 'market_cap': 2602683858944, 'timestamp': 1767798694}
2026-01-07 15:11:35,382 INFO [KAFKA PUSH] record = {'symbol': 'MSFT', 'currency': 'USD', 'exchange': 'NMS', 'price': 483.32, 'open': 479.56, 'high': 485.12, 'low': 477.95, 'volume': 4276595, 'market_cap': 3592635285504, 'timestamp': 1767798694}
2026-01-07 15:11:35,400 INFO [KAFKA PUSH] record = {'symbol': 'TSLA', 'currency': 'USD', 'exchange': 'NMS', 'price': 434.33, 'open': 435.885, 'high': 438.13, 'low': 431.6, 'volume': 14405880, 'market_cap': 1444636000256, 'timestamp': 1767798694}
2026-01-07 15:11:35,405 INFO [KAFKA PUSH] record = {'symbol': 'META', 'currency': 'USD', 'exchange': 'NMS', 'price': 647.81, 'open': 655.78, 'high': 659.15, 'low': 646.26, 'volume': 2460905, 'market_cap': 1632520503296, 'timestamp': 1767798694}
2026-01-07 15:11:35,414 INFO [KAFKA PUSH] record = {'symbol': 'NFLX', 'currency': 'USD', 'exchange': 'NMS', 'price': 90.653, 'open': 91.59, 'high': 92.419, 'low': 90.56, 'volume': 7758276, 'market_cap': 384126058496, 'timestamp': 1767798694}
2026-01-07 15:11:40,297 INFO [KAFKA PUSH] record = {'symbol': 'AAPL', 'currency': 'USD', 'exchange': 'NMS', 'price': 261.655, 'open': 263.27, 'high': 263.68, 'low': 261.21, 'volume': 8066605, 'market_cap': 3882826072064, 'timestamp': 1767798699}
2026-01-07 15:11:40,311 INFO [KAFKA PUSH] record = {'symbol': 'GOOG', 'currency': 'USD', 'exchange': 'NMS', 'price': 320.36, 'open': 314.501, 'high': 322.55, 'low': 314.5, 'volume': 5053598, 'market_cap': 3867332313088, 'timestamp': 1767798696}
2026-01-07 15:11:40,321 INFO [KAFKA PUSH] record = {'symbol': 'AMZN', 'currency': 'USD', 'exchange': 'NMS', 'price': 243.61, 'open': 239.61, 'high': 243.74, 'low': 239.52, 'volume': 9355480, 'market_cap': 2604277694464, 'timestamp': 1767798699}
2026-01-07 15:11:40,338 INFO [KAFKA PUSH] record = {'symbol': 'MSFT', 'currency': 'USD', 'exchange': 'NMS', 'price': 483.29, 'open': 479.56, 'high': 485.12, 'low': 477.95, 'volume': 4284943, 'market_cap': 3592523612160, 'timestamp': 1767798698}
2026-01-07 15:11:40,353 INFO [KAFKA PUSH] record = {'symbol': 'TSLA', 'currency': 'USD', 'exchange': 'NMS', 'price': 434.16, 'open': 435.885, 'high': 438.13, 'low': 431.6, 'volume': 14417017, 'market_cap': 1443970940928, 'timestamp': 1767798699}
2026-01-07 15:11:40,356 INFO [KAFKA PUSH] record = {'symbol': 'META', 'currency': 'USD', 'exchange': 'NMS', 'price': 647.61, 'open': 655.78, 'high': 659.15, 'low': 646.26, 'volume': 2468787, 'market_cap': 1632318914560, 'timestamp': 1767798698}
2026-01-07 15:11:40,369 INFO [KAFKA PUSH] record = {'symbol': 'NFLX', 'currency': 'USD', 'exchange': 'NMS', 'price': 90.665, 'open': 91.59, 'high': 92.419, 'low': 90.56, 'volume': 7763156, 'market_cap': 384176914432, 'timestamp': 1767798699}
2026-01-07 15:11:45,438 INFO [KAFKA PUSH] record = {'symbol': 'AAPL', 'currency': 'USD', 'exchange': 'NMS', 'price': 261.6311, 'open': 263.27, 'high': 263.68, 'low': 261.21, 'volume': 8069734, 'market_cap': 3882691330048, 'timestamp': 1767798703}
2026-01-07 15:11:45,441 INFO [KAFKA PUSH] record = {'symbol': 'GOOG', 'currency': 'USD', 'exchange': 'NMS', 'price': 320.5, 'open': 314.501, 'high': 322.55, 'low': 314.5, 'volume': 5055818, 'market_cap': 3867936292864, 'timestamp': 1767798704}
2026-01-07 15:11:45,454 INFO [KAFKA PUSH] record = {'symbol': 'AMZN', 'currency': 'USD', 'exchange': 'NMS', 'price': 243.598, 'open': 239.61, 'high': 243.74, 'low': 239.52, 'volume': 9364041, 'market_cap': 2604297093120, 'timestamp': 1767798704}
2026-01-07 15:11:45,475 INFO [KAFKA PUSH] record = {'symbol': 'MSFT', 'currency': 'USD', 'exchange': 'NMS', 'price': 483.34, 'open': 479.56, 'high': 485.12, 'low': 477.95, 'volume': 4288428, 'market_cap': 3592672247808, 'timestamp': 1767798704}
2026-01-07 15:11:45,486 INFO [KAFKA PUSH] record = {'symbol': 'TSLA', 'currency': 'USD', 'exchange': 'NMS', 'price': 434.25, 'open': 435.885, 'high': 438.13, 'low': 431.6, 'volume': 14424189, 'market_cap': 1444303470592, 'timestamp': 1767798704}
2026-01-07 15:11:45,502 INFO [KAFKA PUSH] record = {'symbol': 'META', 'currency': 'USD', 'exchange': 'NMS', 'price': 647.69, 'open': 655.78, 'high': 659.15, 'low': 646.26, 'volume': 2474085, 'market_cap': 1632444874752, 'timestamp': 1767798704}
2026-01-07 15:11:45,522 INFO [KAFKA PUSH] record = {'symbol': 'NFLX', 'currency': 'USD', 'exchange': 'NMS', 'price': 90.65, 'open': 91.59, 'high': 92.419, 'low': 90.56, 'volume': 7770688, 'market_cap': 384113344512, 'timestamp': 1767798704}
2026-01-07 15:11:50,593 INFO [KAFKA PUSH] record = {'symbol': 'AAPL', 'currency': 'USD', 'exchange': 'NMS', 'price': 261.6228, 'open': 263.27, 'high': 263.68, 'low': 261.21, 'volume': 8071282, 'market_cap': 3882584375296, 'timestamp': 1767798709}
2026-01-07 15:11:50,622 INFO [KAFKA PUSH] record = {'symbol': 'GOOG', 'currency': 'USD', 'exchange': 'NMS', 'price': 320.435, 'open': 314.501, 'high': 322.55, 'low': 314.5, 'volume': 5057208, 'market_cap': 3868238020608, 'timestamp': 1767798709}
2026-01-07 15:11:50,634 INFO [KAFKA PUSH] record = {'symbol': 'AMZN', 'currency': 'USD', 'exchange': 'NMS', 'price': 243.55, 'open': 239.61, 'high': 243.74, 'low': 239.52, 'volume': 9378210, 'market_cap': 2603602149376, 'timestamp': 1767798708}
2026-01-07 15:11:50,650 INFO [KAFKA PUSH] record = {'symbol': 'MSFT', 'currency': 'USD', 'exchange': 'NMS', 'price': 483.19, 'open': 479.56, 'high': 485.12, 'low': 477.95, 'volume': 4291091, 'market_cap': 3592003256320, 'timestamp': 1767798708}
2026-01-07 15:11:50,665 INFO [KAFKA PUSH] record = {'symbol': 'TSLA', 'currency': 'USD', 'exchange': 'NMS', 'price': 434.37, 'open': 435.885, 'high': 438.13, 'low': 431.6, 'volume': 14432241, 'market_cap': 1444436770816, 'timestamp': 1767798709}
2026-01-07 15:11:50,670 INFO [KAFKA PUSH] record = {'symbol': 'META', 'currency': 'USD', 'exchange': 'NMS', 'price': 647.8999, 'open': 655.78, 'high': 659.15, 'low': 646.26, 'volume': 2486678, 'market_cap': 1633049640960, 'timestamp': 1767798709}
2026-01-07 15:11:50,696 INFO [KAFKA PUSH] record = {'symbol': 'NFLX', 'currency': 'USD', 'exchange': 'NMS', 'price': 90.68, 'open': 91.59, 'high': 92.419, 'low': 90.56, 'volume': 7783483, 'market_cap': 384282853376, 'timestamp': 1767798709}
2026-01-07 15:11:55,954 INFO [KAFKA PUSH] record = {'symbol': 'AAPL', 'currency': 'USD', 'exchange': 'NMS', 'price': 261.6301, 'open': 263.27, 'high': 263.68, 'low': 261.21, 'volume': 8084139, 'market_cap': 3882692640768, 'timestamp': 1767798714}
2026-01-07 15:11:55,983 INFO [KAFKA PUSH] record = {'symbol': 'GOOG', 'currency': 'USD', 'exchange': 'NMS', 'price': 320.64, 'open': 314.501, 'high': 322.55, 'low': 314.5, 'volume': 5064657, 'market_cap': 3870712922112, 'timestamp': 1767798714}
2026-01-07 15:11:55,986 INFO [KAFKA PUSH] record = {'symbol': 'AMZN', 'currency': 'USD', 'exchange': 'NMS', 'price': 243.62, 'open': 239.61, 'high': 243.74, 'low': 239.52, 'volume': 9396411, 'market_cap': 2604350308352, 'timestamp': 1767798714}
2026-01-07 15:11:55,994 INFO [KAFKA PUSH] record = {'symbol': 'MSFT', 'currency': 'USD', 'exchange': 'NMS', 'price': 483.33, 'open': 479.56, 'high': 485.12, 'low': 477.95, 'volume': 4293910, 'market_cap': 3592635285504, 'timestamp': 1767798715}
2026-01-07 15:11:55,996 INFO [KAFKA PUSH] record = {'symbol': 'TSLA', 'currency': 'USD', 'exchange': 'NMS', 'price': 434.425, 'open': 435.885, 'high': 438.13, 'low': 431.6, 'volume': 14439798, 'market_cap': 1444818976768, 'timestamp': 1767798714}
2026-01-07 15:11:56,001 INFO [KAFKA PUSH] record = {'symbol': 'META', 'currency': 'USD', 'exchange': 'NMS', 'price': 648.16, 'open': 655.78, 'high': 659.15, 'low': 646.26, 'volume': 2498928, 'market_cap': 1633826242560, 'timestamp': 1767798714}
2026-01-07 15:11:56,020 INFO [KAFKA PUSH] record = {'symbol': 'NFLX', 'currency': 'USD', 'exchange': 'NMS', 'price': 90.6697, 'open': 91.59, 'high': 92.419, 'low': 90.56, 'volume': 7785656, 'market_cap': 384196837376, 'timestamp': 1767798714}
2026-01-07 15:12:01,016 INFO [KAFKA PUSH] record = {'symbol': 'AAPL', 'currency': 'USD', 'exchange': 'NMS', 'price': 261.74, 'open': 263.27, 'high': 263.68, 'low': 261.21, 'volume': 8096967, 'market_cap': 3884323438592, 'timestamp': 1767798719}
2026-01-07 15:12:01,022 INFO [KAFKA PUSH] record = {'symbol': 'GOOG', 'currency': 'USD', 'exchange': 'NMS', 'price': 320.83, 'open': 314.501, 'high': 322.55, 'low': 314.5, 'volume': 5073096, 'market_cap': 3873006157824, 'timestamp': 1767798719}
2026-01-07 15:12:01,027 INFO [KAFKA PUSH] record = {'symbol': 'AMZN', 'currency': 'USD', 'exchange': 'NMS', 'price': 243.575, 'open': 239.61, 'high': 243.74, 'low': 239.52, 'volume': 9409096, 'market_cap': 2603869274112, 'timestamp': 1767798720}
2026-01-07 15:12:01,030 INFO [KAFKA PUSH] record = {'symbol': 'MSFT', 'currency': 'USD', 'exchange': 'NMS', 'price': 483.33, 'open': 479.56, 'high': 485.12, 'low': 477.95, 'volume': 4295487, 'market_cap': 3592672247808, 'timestamp': 1767798719}
2026-01-07 15:12:01,037 INFO [KAFKA PUSH] record = {'symbol': 'TSLA', 'currency': 'USD', 'exchange': 'NMS', 'price': 434.4, 'open': 435.885, 'high': 438.13, 'low': 431.6, 'volume': 14446917, 'market_cap': 1444735877120, 'timestamp': 1767798719}
2026-01-07 15:12:01,051 INFO [KAFKA PUSH] record = {'symbol': 'META', 'currency': 'USD', 'exchange': 'NMS', 'price': 648.06, 'open': 655.78, 'high': 659.15, 'low': 646.26, 'volume': 2504890, 'market_cap': 1633579171840, 'timestamp': 1767798719}
2026-01-07 15:12:01,069 INFO [KAFKA PUSH] record = {'symbol': 'NFLX', 'currency': 'USD', 'exchange': 'NMS', 'price': 90.6751, 'open': 91.59, 'high': 92.419, 'low': 90.56, 'volume': 7788623, 'market_cap': 384237076480, 'timestamp': 1767798719}
2026-01-07 15:12:06,061 INFO [KAFKA PUSH] record = {'symbol': 'AAPL', 'currency': 'USD', 'exchange': 'NMS', 'price': 261.765, 'open': 263.27, 'high': 263.68, 'low': 261.21, 'volume': 8101805, 'market_cap': 3885362315264, 'timestamp': 1767798725}
2026-01-07 15:12:06,070 INFO [KAFKA PUSH] record = {'symbol': 'GOOG', 'currency': 'USD', 'exchange': 'NMS', 'price': 320.92, 'open': 314.501, 'high': 322.55, 'low': 314.5, 'volume': 5075095, 'market_cap': 3874093006848, 'timestamp': 1767798723}
2026-01-07 15:12:06,074 INFO [KAFKA PUSH] record = {'symbol': 'AMZN', 'currency': 'USD', 'exchange': 'NMS', 'price': 243.6175, 'open': 239.61, 'high': 243.74, 'low': 239.52, 'volume': 9420034, 'market_cap': 2604297093120, 'timestamp': 1767798724}
2026-01-07 15:12:06,081 INFO [KAFKA PUSH] record = {'symbol': 'MSFT', 'currency': 'USD', 'exchange': 'NMS', 'price': 483.295, 'open': 479.56, 'high': 485.12, 'low': 477.95, 'volume': 4299772, 'market_cap': 3592412200960, 'timestamp': 1767798724}
2026-01-07 15:12:06,084 INFO [KAFKA PUSH] record = {'symbol': 'TSLA', 'currency': 'USD', 'exchange': 'NMS', 'price': 434.23, 'open': 435.885, 'high': 438.13, 'low': 431.6, 'volume': 14451506, 'market_cap': 1444164796416, 'timestamp': 1767798723}
2026-01-07 15:12:06,091 INFO [KAFKA PUSH] record = {'symbol': 'META', 'currency': 'USD', 'exchange': 'NMS', 'price': 648.165, 'open': 655.78, 'high': 659.15, 'low': 646.26, 'volume': 2513292, 'market_cap': 1633730297856, 'timestamp': 1767798724}
2026-01-07 15:12:06,102 INFO [KAFKA PUSH] record = {'symbol': 'NFLX', 'currency': 'USD', 'exchange': 'NMS', 'price': 90.635, 'open': 91.59, 'high': 92.419, 'low': 90.56, 'volume': 7792635, 'market_cap': 384062521344, 'timestamp': 1767798724}
2026-01-07 15:12:10,494 INFO [KAFKA PUSH] record = {'symbol': 'AAPL', 'currency': 'USD', 'exchange': 'NMS', 'price': 261.8, 'open': 263.27, 'high': 263.68, 'low': 261.21, 'volume': 8107459, 'market_cap': 3885213941760, 'timestamp': 1767798729}
2026-01-07 15:12:10,504 INFO [KAFKA PUSH] record = {'symbol': 'GOOG', 'currency': 'USD', 'exchange': 'NMS', 'price': 320.67, 'open': 314.501, 'high': 322.55, 'low': 314.5, 'volume': 5094686, 'market_cap': 3871074942976, 'timestamp': 1767798729}
2026-01-07 15:12:10,520 INFO [KAFKA PUSH] record = {'symbol': 'AMZN', 'currency': 'USD', 'exchange': 'NMS', 'price': 243.72, 'open': 239.61, 'high': 243.74, 'low': 239.52, 'volume': 9431853, 'market_cap': 2605419331584, 'timestamp': 1767798729}
2026-01-07 15:12:10,529 INFO [KAFKA PUSH] record = {'symbol': 'MSFT', 'currency': 'USD', 'exchange': 'NMS', 'price': 483.42, 'open': 479.56, 'high': 485.12, 'low': 477.95, 'volume': 4305437, 'market_cap': 3593527099392, 'timestamp': 1767798729}
2026-01-07 15:12:10,556 INFO [KAFKA PUSH] record = {'symbol': 'TSLA', 'currency': 'USD', 'exchange': 'NMS', 'price': 434.1764, 'open': 435.885, 'high': 438.13, 'low': 431.6, 'volume': 14463133, 'market_cap': 1444203724800, 'timestamp': 1767798729}
2026-01-07 15:12:10,567 INFO [KAFKA PUSH] record = {'symbol': 'META', 'currency': 'USD', 'exchange': 'NMS', 'price': 647.83, 'open': 655.78, 'high': 659.15, 'low': 646.26, 'volume': 2521479, 'market_cap': 1633276657664, 'timestamp': 1767798729}
2026-01-07 15:12:10,580 INFO [KAFKA PUSH] record = {'symbol': 'NFLX', 'currency': 'USD', 'exchange': 'NMS', 'price': 90.618, 'open': 91.59, 'high': 92.419, 'low': 90.56, 'volume': 7796134, 'market_cap': 383977750528, 'timestamp': 1767798729}
2026-01-07 15:12:15,627 INFO [KAFKA PUSH] record = {'symbol': 'AAPL', 'currency': 'USD', 'exchange': 'NMS', 'price': 261.8099, 'open': 263.27, 'high': 263.68, 'low': 261.21, 'volume': 8111240, 'market_cap': 3884620447744, 'timestamp': 1767798734}
